file,line,raw,px,inScale,context
src/pages/admin/VasPackageBuilder.jsx,329,11,11,no,"<p style={{ fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', marginBottom: 14 }}>"
src/pages/admin/VasPackageBuilder.jsx,332,16,16,yes,"<p style={{ fontSize: 16, fontWeight: 500, color: 'var(--tx)', marginBottom: 16, lineHeight: 1.5 }}>"
src/pages/admin/VasPackageBuilder.jsx,346,13,13,no,"fontSize: 13, color: touched ? 'var(--tx2)' : '#b0ada8' }}>"
src/pages/admin/VasPackageBuilder.jsx,349,24,24,no,"? <span style={{ fontSize: 24, fontWeight: 700, color: 'var(--pk)' }}>{value}</span>"
src/pages/admin/VasPackageBuilder.jsx,350,24,24,no,": <span style={{ fontSize: 24, color: '#c0bdb8' }}>—</span>}"
src/pages/admin/VasPackageBuilder.jsx,358,14,14,yes,"padding: '11px 28px', fontSize: 14, fontWeight: 500, cursor: touched ? 'pointer' : 'not-allowed',"
src/pages/admin/VasPackageBuilder.jsx,370,28,28,yes,"h1:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/VasPackageBuilder.jsx,371,14,14,yes,"sub:  { fontSize: 14, color: 'var(--tx2)', margin: '0 0 28px' },"
src/pages/admin/VasPackageBuilder.jsx,372,14,14,yes,"muted:  { fontSize: 14, color: 'var(--tx3)', margin: '8px 0' },"
src/pages/admin/VasPackageBuilder.jsx,373,13,13,no,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBottom: "
src/pages/admin/VasPackageBuilder.jsx,374,12,12,yes,"hint:   { fontSize: 12, color: 'var(--tx3)', margin: '4px 0 0' },"
src/pages/admin/VasPackageBuilder.jsx,375,11,11,no,"code:   { fontFamily: '""Space Mono"",monospace', fontSize: 11 },"
src/pages/admin/VasPackageBuilder.jsx,379,11,11,no,"panelTitle: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.06em', "
src/pages/admin/VasPackageBuilder.jsx,381,11,11,no,"label: { display: 'block', fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacin"
src/pages/admin/VasPackageBuilder.jsx,382,14,14,yes,"input: { width: '100%', fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding:"
src/pages/admin/VasPackageBuilder.jsx,384,10,10,no,"sectionHeader: { fontFamily: '""Space Mono"",monospace', fontSize: 10, fontWeight: 700, textTransform: 'uppercase', letterSpacing: '0.07em', c"
src/pages/admin/VasPackageBuilder.jsx,388,10,10,no,"chip:       { fontFamily: '""Space Mono"",monospace', fontSize: 10, background: 'var(--bgp)', color: 'var(--pk)', border: '1px solid var(--pkb"
src/pages/admin/VasPackageBuilder.jsx,392,9,9,no,"fontSize: 9,"
src/pages/admin/VasPackageBuilder.jsx,402,12,12,yes,"scaleQ:     { fontSize: 12, color: 'var(--tx2)', fontFamily: '""DM Sans"",system-ui,sans-serif', overflow: 'hidden', textOverflow: 'ellipsis',"
src/pages/admin/VasPackageBuilder.jsx,404,10,10,no,"orderBadge: { fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--tx3)', minWidth: 20, textAlign: 'center' },"
src/pages/admin/VasPackageBuilder.jsx,405,11,11,no,"arrowBtn:   { background: 'none', border: '1px solid var(--bd)', borderRadius: 4, width: 22, height: 22, fontSize: 11, cursor: 'pointer', co"
src/pages/admin/VasPackageBuilder.jsx,407,14,14,yes,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/VasPackageBuilder.jsx,408,14,14,yes,"cancelBtn: { background: 'none', border: '1px solid var(--bd)', borderRadius: 9, padding: '10px 16px', fontSize: 14, cursor: 'pointer', colo"
src/pages/admin/VasPackageBuilder.jsx,411,11,11,no,"previewCount:     { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', margin: 0 },"
src/pages/admin/VasPackageBuilder.jsx,414,13,13,no,"startPreviewBtn:  { background: 'none', border: '1px solid var(--pk)', borderRadius: 8, padding: '8px 16px', fontSize: 13, cursor: 'pointer'"
src/pages/admin/VasPackageBuilder.jsx,415,12,12,yes,"resetPreviewBtn:  { background: 'none', border: 'none', cursor: 'pointer', fontSize: 12, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-"
src/pages/admin/VasPreviewPage.jsx,112,10,10,no,"<span style={{ fontFamily: '""Space Mono"",monospace', fontSize: 10, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.06em' "
src/pages/admin/VasPreviewPage.jsx,113,14,14,yes,"<span style={{ fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, color: 'var(--tx)' }}>{value}</span>"
src/pages/admin/VasPreviewPage.jsx,119,14,14,yes,"muted: { fontSize: 14, color: 'var(--tx3)', margin: '8px 0' },"
src/pages/admin/VasPreviewPage.jsx,120,14,14,yes,"err:   { fontSize: 14, color: '#e04', padding: 40, textAlign: 'center' },"
src/pages/admin/VasPreviewPage.jsx,123,28,28,yes,"h1:            { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/VasPreviewPage.jsx,124,14,14,yes,"sub:           { fontSize: 14, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/VasPreviewPage.jsx,126,13,13,no,"backBtn:       { background: 'none', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 14px', fontSize: 13, cursor: 'pointer', c"
src/pages/admin/VasPreviewPage.jsx,131,13,13,no,"previewBtn:       { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '9px 18px', fontSize: 13, cursor: 'poi"
src/pages/admin/VasPreviewPage.jsx,132,13,13,no,"deleteBtn:        { background: 'none', border: '1px solid var(--bd)', borderRadius: 8, padding: '9px 14px', fontSize: 13, cursor: 'pointer'"
src/pages/admin/VasPreviewPage.jsx,133,13,13,no,"deleteConfirmBtn: { background: '#e04', color: '#fff', border: 'none', borderRadius: 8, padding: '9px 14px', fontSize: 13, cursor: 'pointer'"
src/pages/admin/VasPreviewPage.jsx,134,13,13,no,"cancelBtn:        { background: 'none', border: '1px solid var(--bd)', borderRadius: 8, padding: '9px 14px', fontSize: 13, cursor: 'pointer'"
src/pages/admin/VasPreviewPage.jsx,135,13,13,no,"confirmMsg:       { fontSize: 13, color: '#e04', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/VasPreviewPage.jsx,140,13,13,no,"anchorVal:   { fontFamily: '""Space Mono"",monospace', fontSize: 13, color: 'var(--pk)', fontWeight: 700 },"
src/pages/admin/VasPreviewPage.jsx,141,12,12,yes,"anchorLabel: { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 12, color: 'var(--tx2)', textAlign: 'center', lineHeight: 1.3 },"
src/pages/admin/VasPreviewPage.jsx,145,16,16,yes,"closeBtn:  { position: 'fixed', top: 16, right: 20, background: '#fff', border: '1px solid var(--bd)', borderRadius: '50%', width: 36, heigh"
src/pages/admin/VasUploadPage.jsx,280,28,28,yes,"h1:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/VasUploadPage.jsx,281,14,14,yes,"sub:  { fontSize: 14, color: 'var(--tx2)', margin: '0 0 28px' },"
src/pages/admin/VasUploadPage.jsx,282,12,12,yes,"code: { fontFamily: '""Space Mono"",monospace', fontSize: 12, background: 'var(--bg)', padding: '1px 5px', borderRadius: 4 },"
src/pages/admin/VasUploadPage.jsx,289,36,36,yes,"dropIcon: { fontSize: 36, display: 'block', marginBottom: 12 },"
src/pages/admin/VasUploadPage.jsx,290,15,15,no,"dropText: { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 15, color: 'var(--tx2)', margin: 0 },"
src/pages/admin/VasUploadPage.jsx,295,11,11,no,"chip:     { fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--bgp)', color: 'var(--pk)', border: '1px solid var(--pkb)'"
src/pages/admin/VasUploadPage.jsx,296,11,11,no,"metaText: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)' },"
src/pages/admin/VasUploadPage.jsx,297,12,12,yes,"resetBtn: { background: 'none', border: 'none', cursor: 'pointer', fontSize: 12, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-"
src/pages/admin/VasUploadPage.jsx,299,11,11,no,"label: { display: 'block', fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacin"
src/pages/admin/VasUploadPage.jsx,300,14,14,yes,"input: { width: '100%', fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding:"
src/pages/admin/VasUploadPage.jsx,305,11,11,no,"anchorInput:  { width: '100%', fontSize: 11, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 6, p"
src/pages/admin/VasUploadPage.jsx,307,13,13,no,"previewToggle: { background: 'none', border: '1px solid var(--bd)', borderRadius: 8, padding: '7px 14px', fontSize: 13, cursor: 'pointer', c"
src/pages/admin/VasUploadPage.jsx,310,13,13,no,"uploadMsg: { fontSize: 13, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif', margin: '8px 0' },"
src/pages/admin/VasUploadPage.jsx,311,13,13,no,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '12"
src/pages/admin/VasUploadPage.jsx,314,14,14,yes,"uploadBtn: { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/VasUploadPage.jsx,315,14,14,yes,"cancelBtn: { background: 'none', border: '1px solid var(--bd)', borderRadius: 9, padding: '10px 16px', fontSize: 14, cursor: 'pointer', colo"
src/pages/admin/VideoLibrary.jsx,128,15,15,no,"<p style={{ margin: '0 0 12px', fontFamily: 'DM Sans', color: 'var(--tx2)', fontSize: 15 }}>"
src/pages/admin/VideoLibrary.jsx,200,13,13,no,"fontSize: 13,"
src/pages/admin/VideoLibrary.jsx,212,11,11,no,"fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,272,13,13,no,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>Delete?</span>"
src/pages/admin/VideoLibrary.jsx,320,15,15,no,"fontFamily: 'DM Sans', fontSize: 15, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,326,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,337,13,13,no,"fontFamily: 'DM Sans', fontSize: 13, color: '#fff',"
src/pages/admin/VideoLibrary.jsx,361,28,28,yes,"fontSize: 28, fontWeight: 400,"
src/pages/admin/VideoLibrary.jsx,365,13,13,no,"fontFamily: 'DM Sans', fontSize: 13,"
src/pages/admin/VideoLibrary.jsx,369,12,12,yes,"fontFamily: 'Space Mono', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,375,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,381,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, color: '#8b4513',"
src/pages/admin/VideoLibrary.jsx,389,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,410,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/VideoLibrary.jsx,415,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,419,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,424,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoLibrary.jsx,431,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,437,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoLibrary.jsx,443,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoUpload.jsx,239,14,14,yes,"<p style={{ fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600, color: 'var(--tx)', margin: '0 0 4px' }}>"
src/pages/admin/VideoUpload.jsx,242,11,11,no,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)', margin: '0 0 8px' }}>"
src/pages/admin/VideoUpload.jsx,260,15,15,no,"<p style={{ fontFamily: 'DM Sans', fontSize: 15, color: 'var(--tx2)', margin: '8px 0 4px' }}>"
src/pages/admin/VideoUpload.jsx,263,13,13,no,"<p style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx3)', margin: 0 }}>"
src/pages/admin/VideoUpload.jsx,303,11,11,no,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)', margin: '4px 0 0' }}>"
src/pages/admin/VideoUpload.jsx,324,13,13,no,"<span style={{ fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)' }}>"
src/pages/admin/VideoUpload.jsx,327,11,11,no,"<span style={{ fontFamily: 'Space Mono', fontSize: 11, color: 'var(--tx3)' }}>{progress}%</span>"
src/pages/admin/VideoUpload.jsx,401,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoUpload.jsx,413,10,10,no,"fontFamily: 'Space Mono', fontSize: 10,"
src/pages/admin/VideoUpload.jsx,419,12,12,yes,"<span style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', width: 90, flexShrink: 0 }}>"
src/pages/admin/VideoUpload.jsx,423,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12,"
src/pages/admin/VideoUpload.jsx,434,12,12,yes,"<p style={{ fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)', margin: '0 0 8px' }}>"
src/pages/admin/VideoUpload.jsx,435,11,11,no,"Run <code style={{ fontFamily: 'Space Mono', fontSize: 11, background: 'rgba(0,0,0,0.06)', padding: '1px 5px', borderRadius: 4 }}>encode_stu"
src/pages/admin/VideoUpload.jsx,442,11,11,no,"<p style={{ fontFamily: 'Space Mono', fontSize: 11, color: '#8b6000', margin: 0 }}>"
src/pages/admin/VideoUpload.jsx,457,24,24,no,"fontSize: 24, fontWeight: 400, color: 'var(--tx)', margin: 0,"
src/pages/admin/VideoUpload.jsx,462,13,13,no,"fontFamily: 'DM Sans', fontSize: 13, color: 'var(--tx2)',"
src/pages/admin/VideoUpload.jsx,484,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12, color: 'var(--tx2)',"
src/pages/admin/VideoUpload.jsx,489,12,12,yes,"fontFamily: 'DM Sans', fontSize: 12, color: '#8b6000',"
src/pages/admin/VideoUpload.jsx,493,11,11,no,"fontFamily: 'Space Mono', fontSize: 11,"
src/pages/admin/VideoUpload.jsx,497,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, color: 'var(--tx)',"
src/pages/admin/VideoUpload.jsx,507,13,13,no,"fontFamily: 'DM Sans', fontSize: 13, color: '#8b4513',"
src/pages/admin/VideoUpload.jsx,512,14,14,yes,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/Dashboard.jsx,38,11,11,no,"<Link to=""/profile"" style={{ fontFamily: MONO, fontSize: 11, color: 'var(--tx3)', textDecoration: 'none', letterSpacing: '0.05em' }}>setting"
src/pages/Dashboard.jsx,210,7,7,no,"<text x={CX + R - 2} y={CY - R + 9}  textAnchor=""end""   fontSize={7} fill=""#C4A000"" fontFamily=""DM Sans,sans-serif"">excited</text>"
src/pages/Dashboard.jsx,211,7,7,no,"<text x={CX - R + 2} y={CY - R + 9}  textAnchor=""start"" fontSize={7} fill=""#804080"" fontFamily=""DM Sans,sans-serif"">tense</text>"
src/pages/Dashboard.jsx,212,7,7,no,"<text x={CX + R - 2} y={CY + R - 2}  textAnchor=""end""   fontSize={7} fill=""#4a9a6a"" fontFamily=""DM Sans,sans-serif"">calm</text>"
src/pages/Dashboard.jsx,213,7,7,no,"<text x={CX - R + 2} y={CY + R - 2}  textAnchor=""start"" fontSize={7} fill=""#4888cc"" fontFamily=""DM Sans,sans-serif"">sad</text>"
src/pages/Dashboard.jsx,250,7,7,no,"<text x={SW_PAD.l + 2} y={SW_PAD.t - 2} fontSize={7} fill=""var(--tx3)"" fontFamily=""Space Mono,monospace"">{label}</text>"
src/pages/Dashboard.jsx,351,7,7,no,"<text x={SP_PAD.l + 2} y={SP_PAD.t - 2} fontSize={7} fill=""var(--tx3)"" fontFamily=""Space Mono,monospace"">{label}</text>"
src/pages/Dashboard.jsx,374,9,9,no,"<div style={{ fontFamily: MONO, fontSize: 9, textTransform: 'uppercase', letterSpacing: '0.1em', color: 'var(--tx3)', marginBottom: 1 }}>{la"
src/pages/Dashboard.jsx,375,15,15,no,"<div style={{ fontFamily: MONO, fontSize: 15, color: 'var(--tx)', fontWeight: 700 }}>{value ?? '—'}</div>"
src/pages/Dashboard.jsx,506,9,9,no,"<div style={{ fontFamily: MONO, fontSize: 9, textTransform: 'uppercase', letterSpacing: '0.1em', color: 'var(--tx3)', marginBottom: 1 }}>{la"
src/pages/Dashboard.jsx,507,15,15,no,"<div style={{ fontFamily: MONO, fontSize: 15, color: 'var(--tx)', fontWeight: 700 }}>{value ?? '—'}</div>"
src/pages/Dashboard.jsx,571,11,11,no,"fontFamily: MONO, fontSize: 11, padding: '4px 10px', borderRadius: 8,"
src/pages/Dashboard.jsx,604,14,14,yes,"fontFamily='""Space Mono"", monospace' fontSize={14} fontWeight={700} fill=""var(--tx)"">"
src/pages/Dashboard.jsx,642,9,9,no,"<span style={{ fontFamily: MONO, fontSize: 9, textTransform: 'uppercase', letterSpacing: '0.1em', color: 'var(--tx3)' }}>last sync</span>"
src/pages/Dashboard.jsx,687,12,12,yes,"<div style={{ fontFamily: MONO, fontSize: 12, color: 'var(--tx3)', padding: '4px 0 20px', letterSpacing: '0.04em' }}>"
src/pages/Dashboard.jsx,777,22,22,no,"<p style={{ fontFamily: SERIF, fontSize: 22, color: 'var(--tx)', fontWeight: 400, margin: '0 0 4px' }}>"
src/pages/Dashboard.jsx,780,12,12,yes,"<p style={{ fontFamily: MONO, fontSize: 12, color: 'var(--tx3)', margin: 0, letterSpacing: '0.04em' }}>"
src/pages/Dashboard.jsx,844,28,28,yes,"<div style={{ fontFamily: MONO, fontSize: 28, fontWeight: 700, color: 'var(--pk)', lineHeight: 1 }}>{streak}</div>"
src/pages/Dashboard.jsx,845,9,9,no,"<div style={{ fontFamily: MONO, fontSize: 9, textTransform: 'uppercase', letterSpacing: '0.1em', color: 'var(--tx3)', marginTop: 3 }}>day st"
src/pages/Dashboard.jsx,860,19,19,no,"<div style={{ fontFamily: SERIF, fontSize: 19, color: 'var(--tx)', marginBottom: 3 }}>"
src/pages/Dashboard.jsx,863,11,11,no,"<div style={{ fontFamily: MONO, fontSize: 11, color: 'var(--tx3)' }}>"
src/pages/Dashboard.jsx,920,12,12,yes,"<span style={{ ...S.rowVal, ...(mono ? { fontFamily: '""Space Mono"", monospace', fontSize: 12 } : {}) }}>{val}</span>"
src/pages/Dashboard.jsx,933,12,12,yes,"eyebrow: { fontFamily: MONO, fontSize: 12, letterSpacing: 2, textTransform: 'uppercase', color: 'var(--pk)', marginBottom: 8 },"
src/pages/Dashboard.jsx,934,42,42,no,"title:   { fontFamily: SERIF, fontSize: 42, color: 'var(--tx)', letterSpacing: -1, marginBottom: 6 },"
src/pages/Dashboard.jsx,935,15,15,no,"sub:     { fontSize: 15, color: 'var(--tx2)' },"
src/pages/Dashboard.jsx,937,12,12,yes,"badgeLabel:   { fontFamily: MONO, fontSize: 12, letterSpacing: 2, textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: 4 },"
src/pages/Dashboard.jsx,938,14,14,yes,"badgeEmail:   { fontSize: 14, color: 'var(--tx)', fontWeight: 500 },"
src/pages/Dashboard.jsx,939,12,12,yes,"secLabel: { fontFamily: MONO, fontSize: 12, letterSpacing: 2, textTransform: 'uppercase', color: 'var(--tx3)', marginBottom: 16 },"
src/pages/Dashboard.jsx,944,12,12,yes,"gameBadge: { display: 'inline-block', fontFamily: MONO, fontSize: 12, letterSpacing: 1, textTransform: 'uppercase', padding: '3px 9px', bord"
src/pages/Dashboard.jsx,946,24,24,no,"gameTitle: { fontFamily: SERIF, fontSize: 24, color: 'var(--tx)', marginBottom: 8 },"
src/pages/Dashboard.jsx,947,13,13,no,"gameDesc:  { fontSize: 13, color: 'var(--tx2)', lineHeight: 1.6 },"
src/pages/Dashboard.jsx,948,12,12,yes,"gameStatus: { padding: '12px 24px', background: 'var(--bgp)', borderTop: '1px solid var(--pkb)', fontFamily: MONO, fontSize: 12, letterSpaci"
src/pages/Dashboard.jsx,951,22,22,no,"placeholderTitle: { fontFamily: SERIF, fontSize: 22, color: 'var(--tx)', marginBottom: 8 },"
src/pages/Dashboard.jsx,952,14,14,yes,"placeholderSub:   { fontSize: 14, color: 'var(--tx2)', maxWidth: 360, margin: '0 auto' },"
src/pages/Dashboard.jsx,955,12,12,yes,"rowLabel: { fontFamily: MONO, fontSize: 12, letterSpacing: 1.5, textTransform: 'uppercase', color: 'var(--tx3)' },"
src/pages/Dashboard.jsx,956,14,14,yes,"rowVal:   { fontSize: 14, color: 'var(--tx)' },"
src/pages/Dashboard.jsx,959,14,14,yes,"remindersDesc:  { fontSize: 14, color: 'var(--tx2)', marginBottom: 16 },"
src/pages/Dashboard.jsx,963,14,14,yes,"fontSize: 14, padding: '8px 16px', borderRadius: 9, cursor: 'pointer',"
src/pages/Dashboard.jsx,970,13,13,no,"savedLabel: { fontFamily: MONO, fontSize: 13, color: 'var(--pk)' },"
src/pages/dev/AudioTest.tsx,11,1.1rem,17.6,no,"<h2 style={{ marginBottom: '0.5rem', fontSize: '1.1rem', fontWeight: 600 }}>"
src/pages/dev/AudioTest.tsx,14,0.85rem,13.6,no,"<p style={{ marginBottom: '1.5rem', fontSize: '0.85rem', color: '#666' }}>"
src/pages/dev/VideoTest.tsx,45,1.1rem,17.6,no,"<h2 style={{ marginBottom: '1rem', fontSize: '1.1rem', fontWeight: 600 }}>"
src/pages/dev/VideoTest.tsx,48,0.85rem,13.6,no,"<p style={{ marginBottom: '1.5rem', fontSize: '0.85rem', color: '#666' }}>"
src/pages/ForgotPassword.jsx,82,30,30,no,"title: { fontFamily: '""DM Serif Display"", Georgia, serif', fontSize: 30, color: 'var(--tx)', textAlign: 'center', marginBottom: 6 },"
src/pages/ForgotPassword.jsx,83,14,14,yes,"sub:   { fontSize: 14, color: 'var(--tx2)', textAlign: 'center', marginBottom: 28 },"
src/pages/ForgotPassword.jsx,86,12,12,yes,"label: { fontFamily: '""Space Mono"", monospace', fontSize: 12, letterSpacing: 2, textTransform: 'uppercase', color: 'var(--tx3)' },"
src/pages/ForgotPassword.jsx,87,15,15,no,"input: { padding: '10px 14px', borderRadius: 9, border: '1px solid var(--bds)', background: 'var(--bgp)', fontSize: 15, color: 'var(--tx)', "
src/pages/ForgotPassword.jsx,88,15,15,no,"btnPrimary: { display: 'block', width: '100%', padding: '12px 0', background: 'var(--pk)', border: 'none', borderRadius: 12, color: '#fff', "
src/pages/ForgotPassword.jsx,89,13,13,no,"errorBox: { background: '#FCEBEB', border: '1px solid #F09595', borderRadius: 9, padding: '10px 14px', fontSize: 13, color: '#A32D2D', margi"
src/pages/ForgotPassword.jsx,90,13,13,no,"footer: { textAlign: 'center', fontSize: 13, color: 'var(--tx2)', marginTop: 24 },"
src/pages/GamesPage.jsx,132,12,12,yes,"eyebrow: { fontFamily: MONO, fontSize: 12, letterSpacing: 2, textTransform: 'uppercase', color: 'var(--pk)', marginBottom: 8 },"
src/pages/GamesPage.jsx,133,clamp(32px,,no,"title:   { fontFamily: SERIF, fontSize: 'clamp(32px, 4vw, 48px)', color: 'var(--tx)', letterSpacing: -1, marginBottom: 36 },"
src/pages/GamesPage.jsx,144,12,12,yes,"display: 'inline-block', fontFamily: MONO, fontSize: 12, letterSpacing: 1,"
src/pages/GamesPage.jsx,149,12,12,yes,"display: 'inline-block', fontFamily: MONO, fontSize: 12, letterSpacing: 0.5,"
src/pages/GamesPage.jsx,154,26,26,no,"gameTitle:  { fontFamily: SERIF, fontSize: 26, color: 'var(--tx)', marginBottom: 8 },"
src/pages/GamesPage.jsx,155,14,14,yes,"gameDesc:   { fontSize: 14, color: 'var(--tx2)', lineHeight: 1.6 },"
src/pages/GamesPage.jsx,160,12,12,yes,"fontFamily: MONO, fontSize: 12, letterSpacing: 2, textTransform: 'uppercase',"
src/pages/keynote/graphics.jsx,25,clamp(20px,,no,"<div style={{ fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 'clamp(20px, 2.4vw, 28px)', color: INK }}>{it.title}</div>"
src/pages/keynote/graphics.jsx,26,clamp(17px,,no,"<div style={{ fontSize: 'clamp(17px, 2.1vw, 25px)', color: '#6b6c70', textAlign: 'center', lineHeight: 1.3 }}>{it.sub}</div>"
src/pages/keynote/graphics.jsx,72,12,12,yes,"const colLabel = { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: GRY, textAlign: 'center', letterSpacing: '0.04em' }"
src/pages/keynote/graphics.jsx,73,12,12,yes,"const rowLabel = { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: GRY, writingMode: 'vertical-rl', transform: 'rotate(180deg)', "
src/pages/keynote/graphics.jsx,89,11,11,no,"<div style={{ fontFamily: '""Space Mono"",monospace', fontSize: 11, color: GRY }}>"
src/pages/keynote/graphics.jsx,147,9,9,no,"<text x={xOf(tk)} y={h + 15} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""middle"">{tk}</text>"
src/pages/keynote/graphics.jsx,195,11,11,no,"<text x={(x1 + x2) / 2} y={60} fill=""#6b6c70"" fontSize=""11"" fontFamily=""'DM Sans',sans-serif"" textAnchor=""middle"">{label}</text>"
src/pages/keynote/graphics.jsx,196,10,10,no,"<text x={(x1 + x2) / 2} y={49} fill={GRY} fontSize=""10"" fontFamily=""monospace"" textAnchor=""middle"">{sub}</text>"
src/pages/keynote/graphics.jsx,204,12,12,yes,"<text x={padL} y={22} fill=""#e0447a"" fontSize=""12"" fontFamily=""monospace"" letterSpacing=""0.08em"">MISSED TRIAL</text>"
src/pages/keynote/graphics.jsx,205,11,11,no,"<text x={padL} y={36} fill=""#6b6c70"" fontSize=""11"" fontFamily=""'DM Sans',sans-serif"">participant reported: no change</text>"
src/pages/keynote/graphics.jsx,213,10,10,no,"<text x={cueX + 5} y={bandTop + 4} fill=""#c98a1f"" fontSize=""10"" fontFamily=""monospace"">rate-change cue</text>"
src/pages/keynote/graphics.jsx,224,9,9,no,"<text x={xOf(tk)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""middle"">{tk}</text>"
src/pages/keynote/graphics.jsx,227,9,9,no,"<text x={xOf(T)} y={bandBot + 28} fill={GRY} fontSize=""9"" fontFamily=""monospace"" textAnchor=""end"">s</text>"
src/pages/keynote/graphics.jsx,230,10.5,10.5,no,"<g fontFamily=""'DM Sans',sans-serif"" fontSize=""10.5"">"
